,label,text
2582,1,Water poured onto the plants.
4261,0,John to fix the computer.
7189,0,"Girl in the red coat, this girl in the red coat will put a picture of Bill on your desk before tomorrow."
1586,1,Webster touched a sword after Henry had done it.
1928,1,Bill alleged that Roger has eaten the cake.
5599,1,Dave and Alina left.
4624,1,They believe it to be easy to annoy Ben.
7021,0,Gerry became a republican and awarded a prize.
1012,1,Every boy named every planet.
5062,1,Ray found the outcome frustrating.
4664,1,He was kicked by John.
2875,1,I mixed the soap into the water.
1645,1,I brought John a razor to shave himself with.
5453,1,I don't want trouble.
2281,0,Helen wiped the wall of fingerprints.
5493,0,I gave her so.
111,1,"I want to explain exactly why the more you eat, the less you want."
4849,1,Joseph has forgotten how many matches he has won.
4864,1,He mended the shoe.
7814,1,I asked which king invaded which city.
6723,1,A motorist has reported that the road is blocked by snow at Bunker Hill.
3783,1,John put books in the box.
2737,0,Brown equipped a camera to Jones.
8435,1,Has the potion not worked?
7421,1,I wonder if she will use paints.
6680,1,Did Frank buy the piano for Jane?
2746,1,$50 won't even buy a dress at Bloomingdale's.
5852,1,He will go.
4712,1,He will keep up with their expectations.
6019,1,Sylvia is slapping Jeff upside the head in martial arts class.
5091,1,What happened is they caught her without a license.
635,0,What the stone did to the whole wall was hit it.
1629,0,How brave he is tall and!
1000,0,I read three his books.
5929,0,The rock placed the sky with the fork.
2302,1,I separated the yolk from the white.
7330,1,"They opened, closed the door."
5760,1,Networking helps you grow your business.
3047,1,Ellen told Helen about the situation.
1957,1,"No writer, and no playwright, speaks clearly."
5348,0,They think she is too much happy.
7251,1,whether she left is most unclear.
7967,1,For Aphrodite to appear to be happy would be impossible.
6545,1,Who is it that Mary likes?
3816,1,A boy hit the ball.
1891,0,John has a hole in his quilt's upper right-hand corner.
3860,1,The scientist made her a robot.
4272,1,John is eager to please Kim.
97,1,Aliza wriggled her tooth loose.
7141,1,Clean your desk before tomorrow.
8330,1,Agamemnon stopped Jason from casting the spell
8103,1,For you to do that would be a mistake.
3641,0,Mary waited for the bus and to go home.
6469,1,There's anything Mary could desire in this store.
7744,1,Agamemnon stopped Jason casting the spell
127,0,"When it rains harder, how much faster a flow that appears in the river?"
7397,1,They are intense.
517,1,The ball lies in the box.
295,0,"Which problem does the sooner that you solve, the more easily you'll satisfy the folks up at corporate headquarters?"
7714,1,Medea tended to appear to be evil.
8019,1,Jason expected Medea to be treated by the doctor
3211,1,The bell chimed the hour.
988,1,The ship's sinking was very devious.
955,0,"The candidate was dogged by charges of infidelity, or at least trying to."
2254,1,Martha climbed up the mountain.
5463,1,I have six marbles too many.
5649,1,The destruction of the city bothered the Mongols.
96,1,Bill wriggled himself loose.
5196,1,Are you prepared for school tomorrow?
8150,0,The airport yawned
7349,0,I handed to Reg.
17,1,They drank the pub dry.
6524,1,How suspicious was Mary?
5589,1,Doug blew up it.
3576,1,Students intended to surprise the teacher.
6074,1,Calvin will eat.
8130,0,The Gorgon is easy to believe the claim that Perseus slew.
1180,1,The brave are not afraid to die.
8326,1,Perhaps Iphigenia will have murdered Oedipus by tomorrow.
8141,1,What Medea arranged was for her children to be poisoned.
6066,1,Rory must have eaten the muffins.
2336,1,Brian hit the fence with the stick.
1205,0,Who does Phineas know a girl who is working with?
6887,1,He planted the garden last November with roses.
7708,1,Who did you meet all when you were in Derry?
1884,1,Jack will have a hole in his pocket.
4279,1,Tabs are likely to be kept on participants.
2282,1,Bees are swarming in the garden.
6189,1,How do you think John bought what?
3809,1,"To finish it on time made quite a statement, didn't it?"
7482,1,Will George indeed not endorse the treaty?
397,0,John seems will win.
5819,1,The coat of the panther is dark black.
7523,0,the boy likes herself.
3003,1,Megan marveled at the beauty of the Grand Canyon.
93,1,The worm wriggled onto the carpet.
2959,1,Sandy sang me a song.
1101,1,I know a boy mad at John.
8261,1,It was over the hill and through the woods that they came running
1834,1,"My wife, somebody stole her handbag last night."
3119,1,Cynthia munched on peaches.
8448,1,I claimed she was pregnant
1144,0,He figured out Ann.
7225,1,What this girl in the red coat will do is put a picture of Bill on your desk before tomorrow.
8000,1,Who did drink the poison?
2853,1,Carol cut her thumb.
1725,1,"Sally might be pregnant, and I know a girl who definitely is pregnant."
6840,0,I forwarded Winifred the letter.
956,1,"This information could have been released by Gorbachev, but he chose not to."
5510,0,She made such a better reply.
1274,1,I went to the store and bought some whisky.
268,1,"If you give any senator enough opportunity, he will succumb to corruption."
5002,1,It is easy to please John.
2749,0,Carmen obtained a spare part to Mary.
6845,1,To whom did John send a book?
5663,1,I ate sugar.
7020,0,Chris became quite conservative and trying to change their minds.
7572,1,The builder of his house visited Peter.
6221,1,Josh gave Clay a book carefully.
4558,0,It has raining every day for the last week.
750,1,We proclaimed John sincerely to the public to be a hero.
4600,1,Hardly any of the citizens ever say anything.
8352,0,She tried to left
2656,0,The thief stole Mr. Smith the painting.
4714,1,Their expectations will be kept up with.
2168,0,The door hit.
8494,1,David ate mangoes and Raffi should too.
535,1,Fruit dropped from the tree.
6081,1,Calvin was eating.
7564,1,John believes that Bill saw him.
7969,0,Me gave it to him.
1392,0,On that meeting I'd like to sit in.
1235,1,Bob proved that this set is recursive.
4067,0,That John coughs loves Bill.
7208,1,What John wants to look at now is your notes.
5385,0,She has enough a problem as it is.
8237,1,Eat dirt!
3949,1,Raccoons destroyed the garden.
7234,0,It was John Bill that were waiting at the restaurant.
2101,0,I lent the book halfway to Tony.
4811,1,I wonder if you'd be kind enough to give us information.
6153,0,To Louis was sent a book.
5015,1,This doll is hard to see.
7341,0,I liked.
716,0,The men arrived all.
144,0,"It is important the more you eat, the more careful for you to be."
6180,1,"That guy, who I think might be drunk, just hit me!"
2333,0,The jeweller copied the ring with the name.
4418,0,Kim must baked a cake.
992,1,The ship was sunk to collect the insurance.
3077,0,Ellen conferred for Helen to come.
4744,1,Can the child read the book?
6755,0,Catherine feared that was the Abbey haunted.
6587,1,The woman believed that the man who was here was ill.
6660,1,The mouse jumped out of the cheese box.
263,1,"Stories about him seem to show up more on the evening news, the more that John gets upset by them."
7471,0,Mary wonders that John said if Bill left.
4114,1,The public never had faith in his ability to handle the job.
3446,1,All native speakers have a grammatical competence which can generate an infinite set of grammatical sentences from a finite set of resources.
7990,1,Which poisonous plant is it certain that we will find in Amazonia?
7988,1,"Because she had got the highest marks, Medea was happy"
7531,1,I noticed John's excessive appreciation of himself.
1145,1,He figured something out.
199,0,"The more he eats, the fatter that that he gets really bothers me."
7823,1,Hasn't the potion worked?
6773,0,"When Dr Jones died of apoplexy didn't he, Mary Crawford went to live with his wife."
3785,1,She reminded him of the last time they met.
1081,1,A gun which I had cleaned went off.
8518,0,Peter is pigs
6580,1,I have wanted to know exactly what happened to Rosa Luxemburg for many years.
5668,1,I asked the question.
841,1,"I often send Mary home drunk, and she gets there just fine."
6972,1,Can't you see I'm reading?
3951,1,John taught new students English Syntax.
6008,0,Calvin will could eat the beef waffles.
1291,1,The screw which I've got to try and find holds the door to the frame.
7429,0,"Mary won't have been eating cake, but John."
7767,1,It appears that Poseidon owns a dragon
2763,0,She held the paper from him.
7358,0,The agency classified.
3218,0,I gushed the fountain.
2961,1,Sandy sang a song.
1900,1,There was a snake behind the car Fred was sitting in.
8365,1,"Jason became invisible, so that he could escape"
7149,1,Will the tourists go to the park?
8164,1,Which goddess helped us?
6104,1,The puppy was kissed.
2172,1,Crystal breaks at the slightest touch.
1497,1,I promised that tomorrow he would be there.
900,1,I visited every town I had to.
2755,0,Gwen exchanged the dress to Mary.
1087,1,Who did Mary see walking toward the railroad station?
4890,0,The student met the senator John met Bill.
8090,1,Jason refrained from casting the spell
5042,1,It disturbs the Chinese government that the Dalai Lama claims Tibet independence.
2565,0,I funneled into the bottle.
4623,0,A book was handed.
3558,1,We found out that very lucrative jobs were in jeopardy.
4452,1,They didn't leave any food.
6021,1,The cat had been eating.
6268,1,Jean seems to be in a good mood.
2380,1,Mark terrified me with his single mindedness.
258,0,"The more that John gets upset by them, the more that stories about himself seem to show up in the news."
2026,1,Where did you send the bicycle? To Rome.
1528,0,I talked to Winston about Winston.
2945,1,David constructed a house out of bricks.
3986,0,Talked with Bill about the exam.
3569,1,John not leave.
4528,1,"Kim can dance, and Sandy can, too."
39,1,They made him angry.
7387,1,I saw the physics student.
5871,0,Rosemary hates.
819,1,John wagered there to have been a stranger in that haunted house.
4316,1,Someone tried to leave the town.
984,0,The problem knows easily.
3857,1,This proved my hypothesis.
579,1,Water filled the cup high.
8153,1,They arrived first
5390,1,He looks more formidable than he is.
6806,0,Ayala went to the ball and Jonathan Stubbs chatted to.
3418,1,The phone company billed me $10.
2994,1,That joke never fails to amuse little children.
1715,1,The hardest that it is believed that it has ever snowed here was last January 12th.
6931,1,What happened was they went home.
171,0,"The more obnoxious Fred, the less attention you should pay to him."
5672,0,I put the box the book.
7653,1,John promised Mary that he would leave.
4102,0,You should avoid to travel in the rush hour.
4150,1,"King prawns cooked in chili salt and pepper was very much better, a simple dish deliciously executed."
4961,0,What did Bill cook supper and wash?
5788,1,the book of poems with a red cover by Robert Burns from Blackwell takes a very long time to read.
2479,0,Kelly buttered the bread with butter.
2372,1,The inspector analyzed the building's soundness.
