,label,text
315,negative,crikey indeed .
316,negative,"lucas has in fact come closer than anyone could desire to the cheap , graceless , hackneyed sci-fi serials of the '30s and '40s ."
317,negative,"there's a lot of good material here , but there's also a lot of redundancy and unsuccessful crudeness accompanying it ."
318,negative,"if you think it's a riot to see rob schneider in a young woman's clothes , then you'll enjoy the hot chick ."
319,negative,the sheer dumbness of the plot ( other than its one good idea ) and the movie's inescapable air of sleaziness get you down .
320,negative,strangely comes off as a kingdom more mild than wild .
321,negative,the next big thing's not-so-big ( and not-so-hot ) directorial debut .
322,negative,this flat run at a hip-hop tootsie is so poorly paced you could fit all of pootie tang in between its punchlines .
323,negative,"davis has energy , but she doesn't bother to make her heroine's book sound convincing , the gender-war ideas original , or the comic scenes fly ."
324,negative,"surprisingly , considering that baird is a former film editor , the movie is rather choppy ."
325,negative,"none of this is very original , and it isn't particularly funny ."
326,negative, . . . a bland murder-on-campus yawner .
327,negative,a humorless journey into a philosophical void .
328,negative,these two are generating about as much chemistry as an iraqi factory poised to receive a un inspector .
329,negative,"just as the lousy tarantino imitations have subsided , here comes the first lousy guy ritchie imitation ."
330,negative,"a passable romantic comedy , in need of another couple of passes through the word processor ."
331,negative,"the movie attempts to mine laughs from a genre -- the gangster/crime comedy -- that wore out its welcome with audiences several years ago , and its cutesy reliance on movie-specific cliches isn't exactly endearing ."
332,negative,it's just a little too self-satisfied .
333,negative,clever but not especially compelling .
334,negative,"mckay seems embarrassed by his own invention and tries to rush through the intermediary passages , apparently hoping that the audience will not notice the glaring triteness of the plot device he has put in service ."
335,negative,"a piece of mildly entertaining , inoffensive fluff that drifts aimlessly for 90 minutes before lodging in the cracks of that ever-growing category : unembarrassing but unmemorable ."
336,negative,the movie weighs no more than a glass of flat champagne .
337,negative,the problem with antwone fisher is that it has a screenplay written by antwone fisher based on the book by antwone fisher .
338,negative,alarms for duvall's throbbing sincerity and his elderly propensity for patting people while he talks .
339,negative,the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material .
340,negative,what little grace [rifkin's] tale of precarious skid-row dignity achieves is pushed into the margins by predictable plotting and tiresome histrionics .
341,negative,tries to work in the same vein as the brilliance of animal house but instead comes closer to the failure of the third revenge of the nerds sequel .
342,negative,"unfortunately , kapur modernizes a . e . w . mason's story to suit the sensibilities of a young american , a decision that plucks "" the four feathers "" bare ."
343,negative,"falsehoods pile up , undermining the movie's reality and stifling its creator's comic voice ."
344,negative,a mechanical action-comedy whose seeming purpose is to market the charismatic jackie chan to even younger audiences .
345,negative,low rent from frame one .
346,negative,eight legged freaks ? no big hairy deal .
347,negative,laggard drama wending its way to an uninspired philosophical epiphany .
348,negative,the respective charms of sandra bullock and hugh grant have worn threadbare .
